Title,DOI
Delving into Mapping Uncertainty for Mapless Trajectory Prediction.,https://doi.org/10.1109/IROS60139.2025.11247498
Reusing Attention for One-stage Lane Topology Understanding.,https://doi.org/10.1109/IROS60139.2025.11246905
MambaPlace: Text-to-Point-Cloud Cross-Modal Place Recognition with Attention Mamba Mechanisms.,https://doi.org/10.1109/IROS60139.2025.11246747
CoMamba: Real-time Cooperative Perception Unlocked with State-Space Models.,https://doi.org/10.1109/IROS60139.2025.11245863
RALAD: Bridging the Real-to-Sim Domain Gap in Autonomous Driving with Retrieval-Augmented Learning.,https://doi.org/10.1109/IROS60139.2025.11245837
EFFOcc: Learning Efficient Occupancy Networks from Minimal Labels for Autonomous Driving.,https://doi.org/10.1109/IROS60139.2025.11247287
Learning Natural and Robust Hexapod Locomotion over Complex Terrains via Motion Priors based on Deep Reinforcement Learning.,https://doi.org/10.1109/IROS60139.2025.11247402
Impact of Static Friction on Sim2Real in Robotic Reinforcement Learning.,https://doi.org/10.1109/IROS60139.2025.11246554
Multi-UAV-UGV Collision-Free Tracking Control via Control Barrier Function-Based Reinforcement Learning.,https://doi.org/10.1109/IROS60139.2025.11247497
RMG: Real-Time Expressive Motion Generation with Self-collision Avoidance for 6-DOF Companion Robotic Arms.,https://doi.org/10.1109/IROS60139.2025.11247517
Efficient Navigation Among Movable Obstacles using a Mobile Manipulator via Hierarchical Policy Learning.,https://doi.org/10.1109/IROS60139.2025.11245985
Emergent Cooperative Strategies for Pursuit-Evasion in Cluttered Environments: A Knowledge-Enhanced Multi-Agent Deep Reinforcement Learning Approach.,https://doi.org/10.1109/IROS60139.2025.11246236
MarineGym: A High-Performance Reinforcement Learning Platform for Underwater Robotics.,https://doi.org/10.1109/IROS60139.2025.11246146
FalconGym: A Photorealistic Simulation Framework for Zero-Shot Sim-to-Real Vision-Based Quadrotor Navigation.,https://doi.org/10.1109/IROS60139.2025.11247178
NOLO: Navigate Only Look Once.,https://doi.org/10.1109/IROS60139.2025.11246428
LGNav: Zero-Shot Object Navigation Driven by Language and Pointing Gesture Using Large Vision-Language Models.,https://doi.org/10.1109/IROS60139.2025.11246938
Assistive Guidance System Based on Online Path Structure Recognition for the Visually Impaired.,https://doi.org/10.1109/IROS60139.2025.11247100
Ray Visual Odometry.,https://doi.org/10.1109/IROS60139.2025.11247274
Social-LLaVA: Enhancing Social Robot Navigation through Human-Language Reasoning.,https://doi.org/10.1109/IROS60139.2025.11247618
SkyVLN: Vision-and-Language Navigation and NMPC Control for UAVs in Urban Environments.,https://doi.org/10.1109/IROS60139.2025.11247609
VecNav: Vector Goal Robot Navigation from In-the-wild Videos.,https://doi.org/10.1109/IROS60139.2025.11247702
"VLM See, Robot Do: Human Demo Video to Robot Action Plan via Vision Language Model.",https://doi.org/10.1109/IROS60139.2025.11246682
EvidMTL: Evidential Multi-Task Learning for Uncertainty-Aware Semantic Surface Mapping from Monocular RGB Images.,https://doi.org/10.1109/IROS60139.2025.11247528
FUSE: Label-Free Image-Event Joint Monocular Depth Estimation via Frequency-Decoupled Alignment and Degradation-Robust Fusion.,https://doi.org/10.1109/IROS60139.2025.11245979
Vine4Spine: A Steerable Tip-Growing Robot with Contact Force Estimation for Navigation in the Spinal Subarachnoid Space.,https://doi.org/10.1109/IROS60139.2025.11247721
A Soft Robot Attachment with Variable Stiffness Effector for Advanced Endoscopic Surgical Tasks.,https://doi.org/10.1109/IROS60139.2025.11246065
A New Concept for Reconstruction of Volumetric Muscle Loss Injuries Using Spatial Robotic Embedded Bioprinting: A Feasibility Study.,https://doi.org/10.1109/IROS60139.2025.11245956
Real-Time 3D Guidewire Reconstruction from Intraoperative DSA Images for Robot-Assisted Endovascular Interventions.,https://doi.org/10.1109/IROS60139.2025.11246843
Improved Free Motion Performance for TDPA-Passivated Position-Force Measured Teleoperation Architectures.,https://doi.org/10.1109/IROS60139.2025.11246420
MobiExo: GPS-SLAM Fusion for Seamless Indoor-Outdoor Mobile Manipulation with Hand-Foot Coordination.,https://doi.org/10.1109/IROS60139.2025.11246254
New Network Protocol for Supermedia-Enhanced Telerobotics.,https://doi.org/10.1109/IROS60139.2025.11247767
"Geometric Retargeting: A Principled, Ultrafast Neural Hand Retargeting Algorithm.",https://doi.org/10.1109/IROS60139.2025.11247700
Diegetic Graphical User Interfaces for Robot Control via Eye-gaze.,https://doi.org/10.1109/IROS60139.2025.11247404
Haptic Shared Control of a Pair of Microrobots for Telemanipulation using Constrained Optimization.,https://doi.org/10.1109/IROS60139.2025.11247670
Model-Mediated Teleoperation with 3D Dynamic Environment Tracking (MMT-DET): A Comparative Study of Task Performance with Time-Domain Passivity Control.,https://doi.org/10.1109/IROS60139.2025.11247675
Aerobatic Maneuver Planning for Tilt-rotor UAVs Based on Multi-Modal Consistent Dynamic Model.,https://doi.org/10.1109/IROS60139.2025.11247513
Reactive Temporal Logic Planning for Safe Human-Robot Interaction.,https://doi.org/10.1109/IROS60139.2025.11247483
Modeling Human-like Driving Behavior Based on Maximum Entropy Deep Inverse Reinforcement Learning.,https://doi.org/10.1109/IROS60139.2025.11246855
Heteroscedastic Bayesian Optimization-Based Dynamic PID Tuning for Accurate and Robust UAV Trajectory Tracking.,https://doi.org/10.1109/IROS60139.2025.11247487
Regrasp Maps for Sequential Manipulation Planning.,https://doi.org/10.1109/IROS60139.2025.11247727
Successor Features for Transfer in Alternating Markov Games.,https://doi.org/10.1109/IROS60139.2025.11245903
T-CBF: Traversability-based Control Barrier Function to Navigate Vertically Challenging Terrain.,https://doi.org/10.1109/IROS60139.2025.11247669
TVFET-VD:Time-Varying Formation Encircling and Tracking Control Based on Visual Detection.,https://doi.org/10.1109/IROS60139.2025.11246132
A Novel Effective Loop Gait and Stabilizing Morphology Parameterization in Snake Robots.,https://doi.org/10.1109/IROS60139.2025.11246627
Design and Development of a GPR-Equipped Robot for Full-space External Diseases Detection in Drainage Pipelines*.,https://doi.org/10.1109/IROS60139.2025.11246503
Project Yukionna: Fabrication of Ice-Based Robotic Components via Formative Methods.,https://doi.org/10.1109/IROS60139.2025.11246245
SPADE: Towards Scalable Path Planning Architecture on Actionable Multi-Domain 3D ScenE Graphs.,https://doi.org/10.1109/IROS60139.2025.11246795
"UAV See, UGV Do: Aerial Imagery and Virtual Teach Enabling Zero-Shot Ground Vehicle Repeat.",https://doi.org/10.1109/IROS60139.2025.11247387
Real-Time Occupancy Grid Mapping Using RMM on Large-scale and Unstructured Environments.,https://doi.org/10.1109/IROS60139.2025.11246296
Real-time Spatial-temporal Traversability Assessment via Feature-based Sparse Gaussian Process.,https://doi.org/10.1109/IROS60139.2025.11246696
CG-3DGS: Complexity-Guided 3D Gaussian Splatting for High-Fidelity Surgical Scene Reconstruction.,https://doi.org/10.1109/IROS60139.2025.11246213
360Recon: An Accurate Reconstruction Method based on Depth Fusion from 360 Images.,https://doi.org/10.1109/IROS60139.2025.11246318
SN-LiDAR: Semantic Neural Fields for Novel Space-time View LiDAR Synthesis.,https://doi.org/10.1109/IROS60139.2025.11247650
A V-shaped In-pipe Robot Capable of Drawing Route Maps for Both 3-in and 4-in Diameters using Only Low-cost Internal Sensors.,https://doi.org/10.1109/IROS60139.2025.11247262
Embodied multi-modal sensing with a soft modular arm powered by physical reservoir computing.,https://doi.org/10.1109/IROS60139.2025.11247173
Bayesian Morphology Optimization for Musculoskeletal Systems.,https://doi.org/10.1109/IROS60139.2025.11247454
Free-form language-based robotic reasoning and grasping.,https://doi.org/10.1109/IROS60139.2025.11246686
DarkSeg: Infrared-Driven Semantic Segmentation for Garment Grasping Detection in Low-Light Conditions.,https://doi.org/10.1109/IROS60139.2025.11247198
Keypoint-Aware RAG for Robotic Manipulation: In-Context Constraint Learning via Large-Scale Retrieval.,https://doi.org/10.1109/IROS60139.2025.11246507
Measuring Uncertainty in Shape Completion to Improve Grasp Quality.,https://doi.org/10.1109/IROS60139.2025.11245992
Lifelong Morphology Learning for Deformable Embodied Agents.,https://doi.org/10.1109/IROS60139.2025.11247624
Low-Latency Privacy-Aware Robot Behavior guided by Automatically Generated Text Datasets.,https://doi.org/10.1109/IROS60139.2025.11246252
Dyna-LfLH: Learning Agile Navigation in Dynamic Environments from Learned Hallucination.,https://doi.org/10.1109/IROS60139.2025.11247157
Uncertainty-aware Planning with Inaccurate Models for Robotized Liquid Handling.,https://doi.org/10.1109/IROS60139.2025.11246381
Learning-Based Quadruped Robot Framework for Locomotion on Dynamic Rigid Platforms.,https://doi.org/10.1109/IROS60139.2025.11247628
FlowNav: Combining Flow Matching and Depth Priors for Efficient Navigation.,https://doi.org/10.1109/IROS60139.2025.11246634
ViT-VS: On the Applicability of Pretrained Vision Transformer Features for Generalizable Visual Servoing.,https://doi.org/10.1109/IROS60139.2025.11246608
Dual-Arm Hierarchical Planning for Laboratory Automation: Vibratory Sieve Shaker Operations.,https://doi.org/10.1109/IROS60139.2025.11247197
High-Stiffness Path Planning for 7-DOF Cable-Driven Manipulators in Single and Dual-Arm Configurations.,https://doi.org/10.1109/IROS60139.2025.11246216
Evaluating the Pre-Dressing Step: Unfolding Medical Garments via Imitation Learning.,https://doi.org/10.1109/IROS60139.2025.11247713
TacCap: A Wearable FBG-Based Tactile Sensor for Efficient Human-to-Robot Skill Transfer.,https://doi.org/10.1109/IROS60139.2025.11246050
UniTac-NV: A Unified Tactile Representation For Non-Vision-Based Tactile Sensors*.,https://doi.org/10.1109/IROS60139.2025.11247617
Instantaneous Contact Localization on A Magnetically Transduced Tapered Whisker.,https://doi.org/10.1109/IROS60139.2025.11247172
Exploratory Movement Strategies for Texture Discrimination with a Neuromorphic Tactile Sensor.,https://doi.org/10.1109/IROS60139.2025.11247467
NUSense: Shear Based Robust Optical Tactile Sensor.,https://doi.org/10.1109/IROS60139.2025.11246180
Compact LED-Based Displacement Sensing for Robot Fingers.,https://doi.org/10.1109/IROS60139.2025.11246338
CLAIM: Camera-LiDAR Alignment with Intensity and Monodepth.,https://doi.org/10.1109/IROS60139.2025.11247484
Sensor-Free Self-Calibration for Collaborative Robots Using Tri-Sphere End-Effector Toward High Orientation Accuracy.,https://doi.org/10.1109/IROS60139.2025.11247658
ARC-Calib: Autonomous Markerless Camera-to-Robot Calibration via Exploratory Robot Motions.,https://doi.org/10.1109/IROS60139.2025.11247782
Enhanced Bias Correction for Fiber optic gyroscope Using an Improved Artificial Bee Colony Algorithm.,https://doi.org/10.1109/IROS60139.2025.11246410
Kalib: Easy Hand-Eye Calibration with Reference Point Tracking.,https://doi.org/10.1109/IROS60139.2025.11247188
Robust Online Calibration for UWB-Aided Visual-Inertial Navigation with Bias Correction.,https://doi.org/10.1109/IROS60139.2025.11247371
GLIC-Calib: Targetless and One-Shot Spatial-Temporal Calibration of LiDAR-IMU-Camera for Ground Vehicles.,https://doi.org/10.1109/IROS60139.2025.11247264
Minimizing Acoustic Noise: Enhancing Quiet Locomotion for Quadruped Robots in Indoor Applications.,https://doi.org/10.1109/IROS60139.2025.11246563
GHO-WBC: A Gradient-Based Hierarchical Kinematic Optimization Approach to Enhance the Reachability of a Humanoid Robot.,https://doi.org/10.1109/IROS60139.2025.11245911
A Unified Framework to Learn Collision-Free Loco-Manipulation via Adversarial Motion Priors.,https://doi.org/10.1109/IROS60139.2025.11245884
Robust Wrench-Feasible Control for Multiple UAVs Aerial Transportation System with Adaptive Cable Configuration.,https://doi.org/10.1109/IROS60139.2025.11246861
Decentralized Model-Free Monitoring of Multi-UAV-Multi-USV Systems Using Sparse Data and Bayesian Learning.,https://doi.org/10.1109/IROS60139.2025.11247425
A Cooperative Contactless Object Transport with Acoustic Robots.,https://doi.org/10.1109/IROS60139.2025.11245907
Experimental Evaluation of Radio-aware Semantic Map with 5G-Enabled Mobile Robots.,https://doi.org/10.1109/IROS60139.2025.11246785
UAV Chain Network Creation in Cluttered Environments with Flocking Rules and Routing Data.,https://doi.org/10.1109/IROS60139.2025.11247652
DEEP-SEA: Deep-Learning Enhancement for Environmental Perception in Submerged Aquatics.,https://doi.org/10.1109/IROS60139.2025.11246856
Physics-Based Gas Mapping with Nano Aerial Vehicles: The ADApprox Algorithm.,https://doi.org/10.1109/IROS60139.2025.11246155
Cumulative Informative Path Planning for Efficient Gas Source Localization with Mobile Robots.,https://doi.org/10.1109/IROS60139.2025.11246224
SuMag: Suspended Magnetometer Survey for Mineral Data Acquisition with Vertical Take-off and Landing Fixed-wing Aircraft.,https://doi.org/10.1109/IROS60139.2025.11247302
GDM-Net++: Multi-robot 2D and 3D Gas Distribution Mapping Via Deep Q-Learning and Gaussian Process Regression.,https://doi.org/10.1109/IROS60139.2025.11247142
Persistent Preservation of a Spatio-temporal Environment Under Uncertainty.,https://doi.org/10.1109/IROS60139.2025.11247091
EANS: Reducing Energy Consumption for UAV with an Environmental Adaptive Navigation Strategy.,https://doi.org/10.1109/IROS60139.2025.11247545
Design Optimization of a Single-DoF Gait Rehabilitation Robot for a Domestic Environment.,https://doi.org/10.1109/IROS60139.2025.11246005
Crouch Gait Recognition of Children with Cerebral Palsy Based on CNN-LSTM Hybrid Model.,https://doi.org/10.1109/IROS60139.2025.11246948
A Learning Quasi-stiffness Control Framework of a Powered Transfemoral Prosthesis for Adaptive Speed and Incline Walking.,https://doi.org/10.1109/IROS60139.2025.11246772
Development of a 4-DOF Mobile Manipulator for Repetitive Gait Training on the Track for Stroke Patients.,https://doi.org/10.1109/IROS60139.2025.11245935
Lip Geometry-Constrained Smooth Sliding Path Planning for Robotic Negative Pressure Therapy on Extremities.,https://doi.org/10.1109/IROS60139.2025.11246053
Exoskeleton Gait Adaptation Framework via Hm-DMP and PI2Optimization for Dynamic Patient Mobility Matching.,https://doi.org/10.1109/IROS60139.2025.11247606
A Variable-stiffness Neck Exoskeleton with Pneumatic-driven Actuators for Prolonged Head Flexion Assistance.,https://doi.org/10.1109/IROS60139.2025.11247298
Human-In-the-loop Optimisation in Robot-Assisted Gait Training.,https://doi.org/10.1109/IROS60139.2025.11246110
Modular Soft Wearable Glove for Real-Time Gesture Recognition and Dynamic 3D Shape Reconstruction.,https://doi.org/10.1109/IROS60139.2025.11246197
Probabilistic Collision Risk Estimation for Pedestrian Navigation.,https://doi.org/10.1109/IROS60139.2025.11247315
Design and Control of Soft Robotic Wearable with SMA-based Artificial Muscle Fibers for Ankle Assistance.,https://doi.org/10.1109/IROS60139.2025.11246078
Personalized Reinforcement Learning Control of Soft Robotic Exosuit for Assisting Human Normative Walking with Reduced Effort.,https://doi.org/10.1109/IROS60139.2025.11247093
Soft Wearable Robotic Kit for Forearm Rotation and Grasping Motion Tracking Based on Embedded End-Effector-Level Sensor System.,https://doi.org/10.1109/IROS60139.2025.11246784
Design and Active Stability Control of a Wheel-foot Mobile Platform with High Trafficability.,https://doi.org/10.1109/IROS60139.2025.11246831
Interactive Expressive Motion Generation Using Dynamic Movement Primitives.,https://doi.org/10.1109/IROS60139.2025.11245933
Multi-Modal Graph Convolutional Network with Sinusoidal Encoding for Robust Human Action Segmentation.,https://doi.org/10.1109/IROS60139.2025.11245867
FABG : End-to-end Imitation Learning for Embodied Affective Human-Robot Interaction.,https://doi.org/10.1109/IROS60139.2025.11246538
GazeTarget360: Towards Gaze Target Estimation in 360-Degree for Robot Perception.,https://doi.org/10.1109/IROS60139.2025.11246230
EmoRLTalk: Speech-Driven Emotional Facial Animation With Offline Reinforcement Learning.,https://doi.org/10.1109/IROS60139.2025.11246337
FSGlove: An Inertial-Based Hand Tracking System with Shape-Aware Calibration.,https://doi.org/10.1109/IROS60139.2025.11245803
HAPI: A Model for Learning Robot Facial Expressions from Human Preferences.,https://doi.org/10.1109/IROS60139.2025.11247632
Novel LPV System Identification for a Gantry Stage: A Global Approach with Adjustable Basis Functions.,https://doi.org/10.1109/IROS60139.2025.11247377
Gravity Compensation with Dual Quaternions.,https://doi.org/10.1109/IROS60139.2025.11247686
Spherical Scissor-Like Reconfigurable Palm Design in Robotic Hands: Insights from Human Hand Functionality.,https://doi.org/10.1109/IROS60139.2025.11246345
Robust Model-Free Path Tracking Algorithm for Hydraulic Center-Articulated Scooptrams.,https://doi.org/10.1109/IROS60139.2025.11246066
Automatic Machinability Evaluation and Recommendation for Reconfigurable Manufacturing Systems.,https://doi.org/10.1109/IROS60139.2025.11246592
Real-Time Incremental Mapping and Degeneration-Aware Localization for Multi-Floor Parking Lots Based on IPM Image.,https://doi.org/10.1109/IROS60139.2025.11246386
AGENTS-LLM: Augmentative GENeration of Challenging Traffic Scenarios with an Agentic LLM Framework.,https://doi.org/10.1109/IROS60139.2025.11246348
An Intelligent Tennis Training Robot with Timely Motion Feedback.,https://doi.org/10.1109/IROS60139.2025.11246687
An Actionable Hierarchical Scene Representation Enhancing Autonomous Inspection Missions in Unknown Environments.,https://doi.org/10.1109/IROS60139.2025.11247521
On Learning Closed-Loop Probabilistic Multi-Agent Simulator.,https://doi.org/10.1109/IROS60139.2025.11246993
Is the House Ready For Sleeptime? Generating and Evaluating Situational Queries for Embodied Question Answering.,https://doi.org/10.1109/IROS60139.2025.11247137
Advancing Object-Goal Navigation through LLM-enhanced Object Affinities Transfer.,https://doi.org/10.1109/IROS60139.2025.11247308
Monocular Person Localization under Camera Ego-Motion.,https://doi.org/10.1109/IROS60139.2025.11246604
Pet-NODE Modeling: Embedding Priors and Time-Series Features into Neural ODE.,https://doi.org/10.1109/IROS60139.2025.11246528
Towards Efficient Image-goal Navigation: A Self-supervised Transformer-based Reinforcement Learning Approach.,https://doi.org/10.1109/IROS60139.2025.11247664
VerifyLLM: LLM-Based Pre-Execution Task Plan Verification for Robots.,https://doi.org/10.1109/IROS60139.2025.11246320
Dual-Level Open-Vocabulary 3D Scene Representation for Instance-Aware Robot Navigation.,https://doi.org/10.1109/IROS60139.2025.11247270
AugInsert: Learning Robust Visual-Force Policies via Data Augmentation for Object Assembly Tasks.,https://doi.org/10.1109/IROS60139.2025.11247210
KiteRunner: Language-Driven Cooperative Local-Global Navigation Policy with UAV Mapping in Outdoor Environments.,https://doi.org/10.1109/IROS60139.2025.11247564
Wrench-Guided and Velocity-Field-Based Geometric Impedance Control*.,https://doi.org/10.1109/IROS60139.2025.11247034
Safety-Aware Geometric Force-Impedance Control for Manipulators.,https://doi.org/10.1109/IROS60139.2025.11246418
Learning Object Compliance via Young's Modulus from Single Grasps using Camera-Based Tactile Sensors.,https://doi.org/10.1109/IROS60139.2025.11247434
Learning-Based Predictive Impedance Control Towards Safe Predefined-Time Physical Robotic Interaction.,https://doi.org/10.1109/IROS60139.2025.11246143
Tracking Control of 7-DOF Redundant Manipulators with Enhanced Null Space Compliance.,https://doi.org/10.1109/IROS60139.2025.11246140
A Smooth Analytical Formulation of Collision Detection and Rigid Body Dynamics With Contact.,https://doi.org/10.1109/IROS60139.2025.11247449
MV2: A Large-Scale 360-degree Multi-View Maritime Vision Dataset for Object Detection and Segmentation.,https://doi.org/10.1109/IROS60139.2025.11247587
The Common Objects Underwater (COU) Dataset for Robust Underwater Object Detection.,https://doi.org/10.1109/IROS60139.2025.11246089
Articulation-Gen: 3D Part Segmentation and Articulated Object Generation.,https://doi.org/10.1109/IROS60139.2025.11246790
Low-effort Iterative Dataset Generation Pipeline for Unknown Object Instance Segmentation.,https://doi.org/10.1109/IROS60139.2025.11246370
Indoor FireRescue Radar: 4D Indoor Millimeter Wave Dataset and Analysis for Hazardous Environment Perception.,https://doi.org/10.1109/IROS60139.2025.11246924
Human Implicit Preference-Based Policy Fine-tuning for Multi-Agent Reinforcement Learning in USV Swarm.,https://doi.org/10.1109/IROS60139.2025.11246039
Integrating Offline Pre-Training with Online Fine-Tuning: A Reinforcement Learning Approach for Robot Social Navigation.,https://doi.org/10.1109/IROS60139.2025.11245919
Multi-Agent Inverse Reinforcement Learning in Real World Unstructured Pedestrian Crowds.,https://doi.org/10.1109/IROS60139.2025.11247542
Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control.,https://doi.org/10.1109/IROS60139.2025.11247339
Development of a Cleaning Robot Capable of Self-Propelled Cleaning for Ducts in Real-World Environments Employing a Planetary Gear Mechanism.,https://doi.org/10.1109/IROS60139.2025.11245996
PrefMMT: Modeling Human Preferences in Preference-based Reinforcement Learning with Multimodal Transformers.,https://doi.org/10.1109/IROS60139.2025.11247027
ICCO: Learning an Instruction-conditioned Coordinator for Language-guided Task-aligned Multi-robot Control.,https://doi.org/10.1109/IROS60139.2025.11247312
TR-LLM: Integrating Trajectory Data for Scene-Aware LLM-Based Human Action Prediction.,https://doi.org/10.1109/IROS60139.2025.11246714
LBAP: Improved Uncertainty Alignment of LLM Planners using Bayesian Inference.,https://doi.org/10.1109/IROS60139.2025.11245905
Autonomous Human-Robot Interaction via Operator Imitation.,https://doi.org/10.1109/IROS60139.2025.11246153
Exo-ViHa: A Cross-Platform Exoskeleton System with Visual and Haptic Feedback for Efficient Dexterous Skill Learning.,https://doi.org/10.1109/IROS60139.2025.11246287
Omni-Scan: Creating Visually-Accurate Digital Twin Object Models Using a Bimanual Robot with Handover and Gaussian Splat Merging.,https://doi.org/10.1109/IROS60139.2025.11247192
Layer Decomposition and Morphological Reconstruction for Task-Oriented Infrared Image Enhancement.,https://doi.org/10.1109/IROS60139.2025.11245829
Unidirectional Point-Voxel Fusion for Enhanced 3D Single Object Tracking.,https://doi.org/10.1109/IROS60139.2025.11246035
ETO+: Revisit the Refinement Stage in Efficient Feature Matching.,https://doi.org/10.1109/IROS60139.2025.11246247
Rapid and Simultaneous Visual-based Estimation of Kinematic and Hand-eye Parameters of Industrial Mobile Manipulators.,https://doi.org/10.1109/IROS60139.2025.11246349
Edge-Guided Lighting Adaptation: Real-Time Detection of Transparent Objects for Cell Culture Robot.,https://doi.org/10.1109/IROS60139.2025.11245906
SKT: Integrating State-Aware Keypoint Trajectories with Vision-Language Models for Robotic Garment Manipulation.,https://doi.org/10.1109/IROS60139.2025.11246904
Tracking Any Point with Frame-Event Fusion Network at High Frame Rate.,https://doi.org/10.1109/IROS60139.2025.11247196
SEI3D: CPU-only 3D Object Tracking Fusing Sparse-flow-filtered Edge and Interior Alignment.,https://doi.org/10.1109/IROS60139.2025.11246840
Multiple Object Tracking with Dynamic Adaptive Object Motion Estimation.,https://doi.org/10.1109/IROS60139.2025.11247080
Multi-target Association and Localization with Distributed Drone Following: A Factor Graph Approach.,https://doi.org/10.1109/IROS60139.2025.11247561
MambaNUT: Nighttime UAV Tracking via Mamba-based Adaptive Curriculum Learning.,https://doi.org/10.1109/IROS60139.2025.11247071
"RGBTrack: Fast, Robust Depth-Free 6D Pose Estimation and Tracking.",https://doi.org/10.1109/IROS60139.2025.11247381
6-DoF Object Tracking with Event-based Optical Flow and Frames.,https://doi.org/10.1109/IROS60139.2025.11245865
Energy-Efficient Motion Planner for Legged Robots.,https://doi.org/10.1109/IROS60139.2025.11246509
Learning Symmetric Legged Locomotion via State Distribution Symmetrization.,https://doi.org/10.1109/IROS60139.2025.11246183
Explosive Jumping with Rigid and Articulated Soft Quadrupeds via Example Guided Reinforcement Learning.,https://doi.org/10.1109/IROS60139.2025.11247079
Transferable Latent-To-Latent Locomotion Policy for Efficient and Versatile Motion Control of Diverse Legged Robots.,https://doi.org/10.1109/IROS60139.2025.11246100
Energy-Efficient Omnidirectional Locomotion for Wheeled Quadrupeds via Predictive Energy-Aware Nominal Gait Selection.,https://doi.org/10.1109/IROS60139.2025.11246912
Integrating Trajectory Optimization and Reinforcement Learning for Quadrupedal Jumping with Terrain-Adaptive Landing.,https://doi.org/10.1109/IROS60139.2025.11246445
CTSG: Integrating Context and Way Topology Into Scene Graph for Zero-shot Navigation.,https://doi.org/10.1109/IROS60139.2025.11246966
A Recursive Total Least Squares Solution for Bearing-Only Target Motion Analysis and Circumnavigation.,https://doi.org/10.1109/IROS60139.2025.11246818
OpenNav: Open-World Navigation with Multimodal Large Language Models.,https://doi.org/10.1109/IROS60139.2025.11247593
Multimodal Point Cloud Registration Method Based on Centerline-Guided Expansion and Contraction: An Optimization Strategy Applied in Bronchial Lumen Map Building.,https://doi.org/10.1109/IROS60139.2025.11246591
PEACE: Prompt Engineering Automation for CLIPSeg Enhancement for Safe-Landing Zone Segmentation.,https://doi.org/10.1109/IROS60139.2025.11246443
Autonomous UAV Control for Maritime Applications using Deep Reinforcement Learning-based Image Optimisation.,https://doi.org/10.1109/IROS60139.2025.11246931
Self-Supervised Monocular Visual Drone Model Identification through Improved Occlusion Handling.,https://doi.org/10.1109/IROS60139.2025.11247627
FEG-VON: Frontier Embedding Graph for Efficient Visual Object Navigation.,https://doi.org/10.1109/IROS60139.2025.11247225
USVTrack: USV-Based 4D Radar-Camera Tracking Dataset for Autonomous Driving in Inland Waterways.,https://doi.org/10.1109/IROS60139.2025.11246786
The Impact of VR and 2D Interfaces on Human Feedback in Preference-Based Robot Learning.,https://doi.org/10.1109/IROS60139.2025.11246802
Adaptive Manipulation using Behavior Trees.,https://doi.org/10.1109/IROS60139.2025.11245892
Human-in-the-loop Learning for Adaptive Robot Manipulation using Large Language Models and Behavior Trees.,https://doi.org/10.1109/IROS60139.2025.11246114
Towards Design and Development of a Concentric Tube Steerable Drilling Robot for Creating S-shape Tunnels for Pelvic Fixation Procedures.,https://doi.org/10.1109/IROS60139.2025.11246812
Towards Fully Autonomous Robotic Ultrasound-guided Biopsy for Superficial Organs.,https://doi.org/10.1109/IROS60139.2025.11245946
Autonomous Surface Selection For Manipulator-Based UV Disinfection In Hospitals Using Foundation Models.,https://doi.org/10.1109/IROS60139.2025.11247726
Vibration-Based Energy Metric for Restoring Needle Alignment in Autonomous Robotic Ultrasound.,https://doi.org/10.1109/IROS60139.2025.11245883
Signal Temporal Logic Compliant Co-design of Planning and Control.,https://doi.org/10.1109/IROS60139.2025.11247417
Enhancing Object Search in Indoor Spaces via Personalized Object-Factored Ontologies.,https://doi.org/10.1109/IROS60139.2025.11247493
LERa: Replanning with Visual Feedback in Instruction Following.,https://doi.org/10.1109/IROS60139.2025.11247303
Planning under Uncertainty from Behaviour Trees.,https://doi.org/10.1109/IROS60139.2025.11246986
Towards Zero-Knowledge Task Planning via a Language-based Approach.,https://doi.org/10.1109/IROS60139.2025.11247082
LTLCodeGen: Code Generation of Syntactically Correct Temporal Logic for Robot Task Planning.,https://doi.org/10.1109/IROS60139.2025.11246351
Code-as-Symbolic-Planner: Foundation Model-Based Robot Planning via Symbolic Code Generation.,https://doi.org/10.1109/IROS60139.2025.11247174
A System for Multi-View Mapping of Dynamic Scenes Using Time-Synchronized UAVs.,https://doi.org/10.1109/IROS60139.2025.11245871
"Blind-Wayfarer: A Minimalist, Probing-Driven Framework for Resilient Navigation in Perception-Degraded Environments.",https://doi.org/10.1109/IROS60139.2025.11246357
Mag-Match: Magnetic Vector Field Features for Map Matching and Registration.,https://doi.org/10.1109/IROS60139.2025.11247334
GS-SDF: LiDAR-Augmented Gaussian Splatting and Neural SDF for Geometrically Consistent Rendering and Reconstruction.,https://doi.org/10.1109/IROS60139.2025.11246239
Mesh-Learner: Texturing Mesh with Spherical Harmonics.,https://doi.org/10.1109/IROS60139.2025.11246241
2.5D Object Mapping using Gaussian Processes for Robot Navigation.,https://doi.org/10.1109/IROS60139.2025.11246400
Generalizable and Actionable Part Detection and Manipulation with SAM-rectified Segmentation and Iterative Pose Refinement.,https://doi.org/10.1109/IROS60139.2025.11246094
Consensus-Driven Uncertainty for Robotic Grasping based on RGB Perception.,https://doi.org/10.1109/IROS60139.2025.11247333
Learning to Hang Crumpled Garments with Confidence-Guided Grasping and Active Perception.,https://doi.org/10.1109/IROS60139.2025.11247317
HGDiffuser: Efficient Task-Oriented Grasp Generation via Human-Guided Grasp Diffusion Models.,https://doi.org/10.1109/IROS60139.2025.11247551
